created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 21 12:30:00 +0000 2023;1,72E+18;Pasangan capres-cawapres Koalisi Perubahan, Anies Baswedan-Muhaimin Iskandar (AMIN), selesai menjalani tes kesehatan di RSPAD Gatot Soebroto. Pemeriksaan dilakukan sekitar 9 jam. https://t.co/t5jQjKi37L;0;3;1;18;in;69183155;1,72E+18;detikcom;https://twitter.com/detikcom/status/1715707003299910117
Sat Oct 21 12:27:16 +0000 2023;1,72E+18;Pasangan bakal calon presiden dan wakil presiden Anies Baswedan dan Muhaimin Iskandar menjalani pemeriksaan kesehatan di RSPAD Gatot Subroto. Pemeriksaan ini dilakukan untuk memastikan capres-cawapres dalam keadaan sehat #Polhuk #AdadiKompas   https://t.co/Yuj8YE0XR0;0;0;0;0;in;771030588;1,72E+18;KompasData;https://twitter.com/KompasData/status/1715706315295637635
Sat Oct 21 12:22:05 +0000 2023;1,72E+18;Pasangan bakal calon presiden dan wakil presiden Anies Baswedan dan Muhaimin Iskandar menjalani pemeriksaan kesehatan di RSPAD Gatot Subroto. Pemeriksaan ini dilakukan untuk memastikan capres-cawapres dalam keadaan sehat #Polhuk #AdadiKompas   https://t.co/3zNdEawPWY;0;0;0;3;in;255866913;1,72E+18;hariankompas;https://twitter.com/hariankompas/status/1715705010091126973
Sat Oct 21 11:53:25 +0000 2023;1,72E+18;Anies Baswedan dan Muhaimin Iskandar menjalani pemeriksaan kesehatan hari ini, Sabtu, 21 Oktober 2023. Sebagai syarat wajib capres dan cawapres untuk Pemilu 2024 mendatang. https://t.co/QscDfmNxio  #HarianDisway;0;0;0;3;in;1,28E+18;1,72E+18;HarianDisway;https://twitter.com/HarianDisway/status/1715697798509961362
Sat Oct 21 10:44:06 +0000 2023;1,72E+18;Pasangan calon presiden dan wakil presiden (capres - cawapres) dari Koalisi Perubahan, Anies Baswedan - Muhaimin Iskandar (AMIN) mengaku belum mengeta... https://t.co/ZpYYHMFZfM;0;0;0;0;in;46693036;1,72E+18;inilahdotcom;https://twitter.com/inilahdotcom/status/1715680351920746679
Sat Oct 21 10:33:17 +0000 2023;1,72E+18;@BGSTRYP @hikmat_says @kumparan Elektabilitas Anies Baswedan-Muhaimin Iskandar tercatat positif usai dibacakan keputusan Mahkamah Konstitusi (MK) terkait syarat usia minimal capres-cawapres.  https://t.co/0ekPOHNg56;0;1;0;1;in;368268889;1,72E+18;MagisterMMk;https://twitter.com/MagisterMMk/status/1715677631776215356
Sat Oct 21 10:19:33 +0000 2023;1,72E+18;Anies Baswedan (@aniesbaswedan) dan Muhaimin Iskandar (Cak Imin) (@cakimiNOW) menjadi pasangan capres-cawapres pertama yang menjalani pemeriksaan kesehatan di RSPAD Gatot Subroto. Tes kesehatan merupakan salah satu syarat maju di Pemilihan Presiden (Pilpres) 2024.  Rangkaian tes… https://t.co/3189NsdgNw;0;0;1;0;in;46693036;1,72E+18;inilahdotcom;https://twitter.com/inilahdotcom/status/1715674173203534097
Sat Oct 21 10:18:05 +0000 2023;1,72E+18;Pasangan bakal Capres-Cawapres, Anies Baswedan-Muhaimin Iskandar (AMIN) menjalani pemeriksaan kesehatan di Rumah Sakit Pusat Angkatan Darat (RSPAD). Pemeriksaan kesehatan, merupakan salah satu tahapan yang harus dilalui bakal Capres-Cawapres, setelah mereka mendaftar ke KPU. https://t.co/WHxC5C1h1n;0;0;0;0;in;1,47E+18;1,72E+18;_rakyatmerdeka;https://twitter.com/_rakyatmerdeka/status/1715673806734492076
Sat Oct 21 09:09:46 +0000 2023;1,72E+18;Pasangan capres dan cawapres Anies Baswedan dan Muhaimin Iskandar telah menyelesaikan pemeriksaan kesehatan di RSPAD Gatot Subroto. Mereka bersyukur telah melewatkan pemeriksaan dengan baik. https://t.co/2vm2qUZqMX;0;2;2;10;in;2340155395;1,72E+18;suaradotcom;https://twitter.com/suaradotcom/status/1715656612764086451
Sat Oct 21 08:53:28 +0000 2023;1,72E+18;@PartaiSocmed Tdk ada yg sempurna dari ketiga Capres yg ada..namun dari ketiganya pasti ada yg terbaik..terbaik pendidikannya,terbaik wawasannya,terbaik komunikasinya,terbaik akhlaknya,terbaik track recordnya..dan semua itu ada pada Anies Baswedan..;0;0;0;0;in;1,41E+18;1,72E+18;AnasisFeri;https://twitter.com/AnasisFeri/status/1715652509124251706
Sat Oct 21 08:23:53 +0000 2023;1,72E+18;@indonesia78906 @ruhutsitompul Anies Baswedan orang pintar yang bisa mengukur yang bisa membaca yang bisa menganalisa dengan sangat baik termasuk keberaniannya maju sebagai capres Tentu juga sudah siap dengan segala konsekuensinya Anis Baswedan terbiasa berkompetisi;0;0;0;1;in;1,47E+18;1,72E+18;Mbahhardiman;https://twitter.com/Mbahhardiman/status/1715645067183243396
Sat Oct 21 08:22:03 +0000 2023;1,72E+18;Keberanian dan ketekunan Anies Baswedan terlihat jelas saat ia duduk di bangku kuliah. Hebat banget deh capres pilihan gue😎  Anies Mandiri #AniesMandiri https://t.co/RfJgY0rg0U;0;0;0;1;in;8,77E+17;1,72E+18;zakiahmad977;https://twitter.com/zakiahmad977/status/1715644603343527950
Sat Oct 21 08:17:42 +0000 2023;1,72E+18;"Anies Baswedan: Saya akan pikul tanggung jawab jaga toleransi di Jakarta"".  Capres gue emang beda,sangat mandiri dan bertanggung jawab! Anies Mandiri #AniesMandiri""";0;0;0;0;in;8,77E+17;1,72E+18;zakiahmad977;https://twitter.com/zakiahmad977/status/1715643511570403792
Sat Oct 21 08:15:40 +0000 2023;1,72E+18;Anies Baswedan adalah seorang pemimpin yang memiliki beragam bakat dan kualitas yang membuatnya menjadi sosok yang serba bisa. Capres pilihan gue nih senggol dong!  Anies Mandiri #AniesMandiri https://t.co/1FfxuFfgx5;5;0;54;50;in;8,77E+17;1,72E+18;zakiahmad977;https://twitter.com/zakiahmad977/status/1715642997919113404
Sat Oct 21 08:13:16 +0000 2023;1,72E+18;Peta capres cawapres terkini : - Anies Baswedan - Muhaimin Iskandar - Ganjar Pranowo - Mahfud MD - Prabowo Subianto - ?;0;0;0;0;in;1,70E+18;1,72E+18;RumahPolitik_ID;https://twitter.com/RumahPolitik_ID/status/1715642395683860784
Sat Oct 21 07:11:21 +0000 2023;1,72E+18;Kenapa ke Sunny hadiah kalah taruhannya diserahkan, harusnya langsung ke Capres Anies Baswedan...paling tidak hadiah kalah taruhannya diserahkan ke Sudirman Said.  Bohong aja lu !;2;27;17;58;in;1,33E+18;1,72E+18;baharirwan2;https://twitter.com/baharirwan2/status/1715626813442199750
Sat Oct 21 06:21:17 +0000 2023;1,72E+18;Anies Baswedan sebagai Capres adalah gambaran gagalnya kaderisasi partai politik.;0;0;3;0;in;7,93E+17;1,72E+18;SamponoIntan;https://twitter.com/SamponoIntan/status/1715614210686964111
Sat Oct 21 05:57:06 +0000 2023;1,72E+18;Kemeriahan Capres gw pak Anies Baswedan sama awak media di dalam mobil saat perjalanan menuju RSPAD Gatot Soebroto.   Nampak hangat dan seru suasana nya...   #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia  #AMINAjaDulu https://t.co/sPB4hp4jcH;13;17;338;1197;in;1,13E+18;1,72E+18;BangPino__;https://twitter.com/BangPino__/status/1715608127842988175
Sat Oct 21 05:39:30 +0000 2023;1,72E+18;@ruhutsitompul Yes se7 Hanya Anies Baswedan dan Muhaimin Iskandar capres dan cawapres yang baik dan amanah Amin ❤️ Aamiin 🤲;0;0;0;0;in;1,51E+18;1,72E+18;patiunus98;https://twitter.com/patiunus98/status/1715603699199037478
Sat Oct 21 04:45:06 +0000 2023;1,72E+18;Pada Sabtu (21/10/2023), pasangan bakal capres-cawapres Anies Baswedan-Muhaimin Iskandar menjalani tes kesehatan di RSPAD Gatot Soebroto, Jakarta. #VideoBerita #AdadiKompas   https://t.co/RHid30dTrP;0;0;0;0;in;255866913;1,72E+18;hariankompas;https://twitter.com/hariankompas/status/1715590006306201898
Sat Oct 21 04:43:00 +0000 2023;1,72E+18;Dalam beberapa kampanye di wilayah Jawa, kandidat capres koalisi perubahan Anies Baswedan juga menyoroti persoalan pupuk dan harga jualnya.   https://t.co/RA5OtbORQR;0;0;0;0;in;1,63E+18;1,72E+18;DemokrasiSaksi;https://twitter.com/DemokrasiSaksi/status/1715589479959077067
Sat Oct 21 04:01:07 +0000 2023;1,72E+18;Pasangan Anies Baswedan dan Muhaimin Iskandar tiba di RSPAD Gatot Subroto, Jakarta, untuk menjalani tes kesehatan sebagai syarat pendaftaran capres dan cawapres pada Pilpres 2024, Sabtu (21/10/2023) pagi. (Gus) @aniesbaswedan @cakimiNOW https://t.co/F4PhbtIqu2;0;0;0;0;in;8,55E+17;1,72E+18;ElshintaBandung;https://twitter.com/ElshintaBandung/status/1715578940507746447
Sat Oct 21 03:56:06 +0000 2023;1,72E+18;Ketua KPU RI, Hasyim Asy'ari bersama Kepala RSPAD, Letnan Jenderal TNI Dr. dr. Albertus Budi Sulistya, Sp.THT-KL., M.A.R.S. memberikan sambutan berkenaan dgn tes kesehatan bakal capres-cawapres Anies Baswedan dan Muhaimin Iskandar, Sabtu (21/10/2023) pagi. (Gus) https://t.co/8il9bqnx4a;0;0;0;0;in;8,55E+17;1,72E+18;ElshintaBandung;https://twitter.com/ElshintaBandung/status/1715577675220455508
Sat Oct 21 03:38:49 +0000 2023;1,72E+18;"Pasangan capres-cawapres Anies Baswedan-Muhaimin Iskandar menjalani tes kesehatan di RSPAD Gatot Subroto, Jakarta, Sabtu (21/10).  “Pemeriksaan akan dilaksanakan selama 8 hingga 10 jam dan tergantung pemeriksaan nantinya, kata Kepala RSPAD Gatot Soebroto Letjen TNI Budi… https://t.co/pfUF8UO7VS""";5;2;5;36;in;1,16E+18;1,72E+18;catchmeupid;https://twitter.com/catchmeupid/status/1715573326129807435
Sat Oct 21 03:22:08 +0000 2023;1,72E+18;Bakal calon presiden dan calon wakil presiden (capres-cawapres) Anies Baswedan-Muhaimin Iskandar menjalani pemeriksaan kesehatan sebagai bakal pasangan calon peserta Pemilihan Umum (Pemilu) 2024 di Rumah Sakit Pusat Angkatan Darat (RSPAD) Gatot Soebroto, Jakarta Pusat, Sabtu… https://t.co/VhP6I2LjxF;3;3;9;46;in;1,16E+18;1,72E+18;NarasiNewsroom;https://twitter.com/NarasiNewsroom/status/1715569125962223925
Sat Oct 21 02:57:09 +0000 2023;1,72E+18;Pasangan Anies Baswedan dan Muhaimin Iskandar (Cak Imin) menjadi pasangan pertama yang menjalani pemeriksaan kesehatan atau Medical Check Up (MCU) di RSPAD Gatot Subroto, Sabtu (21/10) pagi.  #aniesbaswedan #cakimin #capres #cawapres #teskesehatan #rspad #kpu #pilpres2024 https://t.co/UjVGkT7NRM;0;0;0;0;in;2393930923;1,72E+18;lensaRTV;https://twitter.com/lensaRTV/status/1715562840390774894
Sat Oct 21 02:52:38 +0000 2023;1,72E+18;Pendaftaran Capres dan Cawapres Anies Baswedan dan Muhaimin Iskandar.   #PKSpembelaRakyat #PKSuntukIndonesia #PKSMenangAniesPresiden #PKSpilihAniesImin https://t.co/ufJ0nZ2gN6;0;0;0;3;in;1315360284;1,72E+18;pksbogor;https://twitter.com/pksbogor/status/1715561703826657737
Sat Oct 21 02:48:09 +0000 2023;1,72E+18;Pasangan bakal capres-cawapres Anies Baswedan-Muhaimin Iskandar menjalani pemeriksaan kesehatan hari ini, Sabtu (21/10/2023). Apa saja yang diperiksa? https://t.co/GhgU5Yezad;0;0;1;5;in;23343960;1,72E+18;kompascom;https://twitter.com/kompascom/status/1715560574808203742
Sat Oct 21 02:24:44 +0000 2023;1,72E+18;Resmi terdaftar di KPU sbg Capres-Cawapres RI 2024. Rakyat Indonesia semakin terbuka kesempatan utk berubah lebih baik lagi dgn milih Anies Baswedan-Muhaimin Iskandar #salamperubahan  #gusmuhaimin  #wapres2024 @cakimiNOW  @DPP_PKB  @voiceofpkb https://t.co/o1w6TEYfhZ;0;0;0;0;in;7,25E+17;1,72E+18;nanafa66;https://twitter.com/nanafa66/status/1715554681525805471
Sat Oct 21 02:19:34 +0000 2023;1,72E+18;Pasangan bakal capres-cawapres Anies Baswedan- Muhaimin Iskandar menjalani pemeriksaan kesehatan di Rumah Sakit Pusat Angkatan Darat sebagai syarat capres-cawapres di Pilpres 2024 Sabtu (21/10/2023) pagi. https://t.co/fdMOBKf7Yw;0;0;0;0;in;1,67E+18;1,72E+18;erakinimedia;https://twitter.com/erakinimedia/status/1715553383342612594
Sat Oct 21 02:18:09 +0000 2023;1,72E+18;Pasangan capres-cawapres Anies Baswedan-Muhaimin Iskandar (Cak Imin) menjalani tes kesehatan di RSPAD Gatot Soebroto, Jakarta Pusat, Sabtu (21/10/2023). Keluar menggunakan kimono, keduanya siap menjalani tes kesehatan  #aniesbaswedan #muhaiminiskandar #teskesehatancaprescawapres https://t.co/7O1ptM14hC;0;0;0;1;in;9,03E+17;1,72E+18;medcom_id;https://twitter.com/medcom_id/status/1715553024624705608
Sat Oct 21 02:13:35 +0000 2023;1,72E+18;Pasangan Bakal Capres Cawapres Anies Baswedan - Muhaimin Iskandar yang disingkat AMIN, Sabtu (21/10/203), menjalani pemeriksaan kesehatan di RSPAD Gatot Subroto, Jakarta.  Editor : Fauzan  #IDNTimesNews #GenZMemilih https://t.co/jHMCPjQfx9;0;0;0;0;in;388190238;1,72E+18;IDNTimes;https://twitter.com/IDNTimes/status/1715551875637166465
Sat Oct 21 02:05:38 +0000 2023;1,72E+18;Anies Baswedan (@aniesbaswedan) dan Muhaimin Iskandar (Cak Imin) (@cakimiNOW) menjadi pasangan capres-cawapres pertama yang menjalani pemeriksaan kesehatan di RSPAD Gatot Subroto. Tes kesehatan merupakan salah satu syarat maju di Pemilihan Presiden (Pilpres) 2024.  Rangkaian tes… https://t.co/FDHFOhOemZ;0;0;0;0;in;46693036;1,72E+18;inilahdotcom;https://twitter.com/inilahdotcom/status/1715549877936210405
Sat Oct 21 01:58:07 +0000 2023;1,72E+18;Tiba di RSPAD Gatot Subroto, Anies Baswedan Langsung Jalani Tes Kesehatan Capres https://t.co/DXcPsq3xnZ;0;0;1;6;in;71436318;1,72E+18;KompasTV;https://twitter.com/KompasTV/status/1715547986158379312
Sat Oct 21 01:58:02 +0000 2023;1,72E+18;Bakal capres-cawapres (Bacapres/Bacawapres) Koalisi Perubahan Anies Baswedan – Muhaimin Iskandar jalani pemeriksaan Kesehatan di RSPAD Gatot Subroto pagi ini.  CARITAU di sini https://t.co/ypYb0wGzLl  #muhaiminiskandar #aniesmuhaimin https://t.co/HZ5ZXeOInx;0;0;0;0;in;1,47E+18;1,72E+18;caritaucom;https://twitter.com/caritaucom/status/1715547961898467481
Sat Oct 21 01:36:05 +0000 2023;1,72E+18;Pasangan capres-cawapres Anies Baswedan dan Muhaimin Iskandar menjalani tes kesehatan di RSPAD Gatot Subroto sebagai salah satu syarat mengikuti Pilpres 2024. #newsupdate #update #news #text https://t.co/sUYWvgQIxT;0;0;0;0;in;7,60E+17;1,72E+18;kumparan;https://twitter.com/kumparan/status/1715542441661812913
Sat Oct 21 01:32:16 +0000 2023;1,72E+18;Hari ini dua pasangan bakal capres dan cawapres resmi mendaftar ke Komisi Pemilihan Umum Republik Indonesia (KPU RI). Dua pasangan itu Anies Baswedan-Muhaimin Iskandar dan Ganjar Pranowo-Mahfud MD, Kamis (19/10/23) siang #Ganjar #MahfudMD https://t.co/7rD1FygqEK;0;0;0;0;in;1,49E+18;1,72E+18;MediaonlineSby;https://twitter.com/MediaonlineSby/status/1715541477349269953
Sat Oct 21 01:12:00 +0000 2023;1,72E+18;Team dokter dalam rangkaian pemeriksaan kesehatan Capres - Cawapres (Anies Baswedan dan Muhaimin Iskandar)   Selalu menjadi paling pertama dalam prosesi dan tahapan Pilpres. Ini menandakan bahwa #AminPalingSiapUntukIndonesia   #AniesMuhaimin2024 https://t.co/ORCimbWeD4;3;7;261;737;in;1,13E+18;1,72E+18;BangPino__;https://twitter.com/BangPino__/status/1715536379386671116
Sat Oct 21 01:00:36 +0000 2023;1,72E+18;Persiapan Tes Kesehatan Capres-Cawapres, Ini Barang-barang yang Dibawa Anies Baswedan! https://t.co/qzy9DhICbb;0;0;1;6;in;71436318;1,72E+18;KompasTV;https://twitter.com/KompasTV/status/1715533510134702562
Sat Oct 21 00:50:05 +0000 2023;1,72E+18;Anies Baswedan dan Cak Imin Cek Kesehatan di RSPAD Terkait Pendaftaran Capres-Cawapres, Puasa Sejak Semalam https://t.co/jUvjtOBsJy;0;0;2;3;in;58880688;1,72E+18;pikiran_rakyat;https://twitter.com/pikiran_rakyat/status/1715530862350233845
Sat Oct 21 00:48:58 +0000 2023;1,72E+18;Seandainya ada test kejiwaan, apakah Anies akan lolos?  https://t.co/HpWG678yjS  Anies Baswedan-Muhaimin Iskandar (Cak Imin) menjalani pemeriksaan kesehatan di RSPAD Gatot Subroto sebagai salah satu syarat bagi bakal capres-cawapres.;0;0;0;0;in;1,60E+18;1,72E+18;irwanka5;https://twitter.com/irwanka5/status/1715530580736229543
Sat Oct 21 00:43:28 +0000 2023;1,72E+18;Anies Baswedan-Muhaimin Iskandar (Cak Imin) menjalani pemeriksaan kesehatan di RSPAD Gatot Subroto sebagai salah satu syarat bagi bakal capres-cawapres. https://t.co/2sew8hjP7c;0;0;0;0;in;1,58E+18;1,72E+18;jarnas_dki;https://twitter.com/jarnas_dki/status/1715529196209131574
Sat Oct 21 00:40:21 +0000 2023;1,72E+18;Capres-Cawapres Tahun 2024-2029 Anies Baswedan-Muhaimin Iskandar AMIN  DKI Jakarta Menang Jawa Barat Menang Jawa Tengah Menang D.I Yogyakarta Menang  Jawa Timur Menang Kalsel Menang Kaltim Menang  Mana Lagi Ya Guys  #AMINAjaDulu  #AminkanIndonesia https://t.co/v7vfTVxsSq;0;4;5;10;in;4921355922;1,72E+18;YUDHI_Laksana;https://twitter.com/YUDHI_Laksana/status/1715528411970666570
Sat Oct 21 00:22:07 +0000 2023;1,72E+18;Anies Baswedan dan Muhaimin Iskandar sudah tiba di RSPAD Gatot Subroto untuk menjalani tes kesehatan guna syarat pendaftaran sebagai Capres dan Cawapres dalam Pemilu 2024, Sabtu (21/10) pagi. 🎥Gus #BeritaElshinta https://t.co/W9WpQwvDaz;1;2;28;119;in;121640063;1,72E+18;RadioElshinta;https://twitter.com/RadioElshinta/status/1715523825469944224
Sat Oct 21 00:20:30 +0000 2023;1,72E+18;👉Wajar Menhan Pak Prabowo Subianto menyambut kedatangan Presiden @jokowi Tidak otomatis Pak Jokowi mendukung Capres Prabowo. Presiden cenderung Netral. 👉Ingat saat Anies Baswedan naik haji, AHY antar-jemput, tidak otomatis AHY jadi Cawapres-nya Anies🤦🏻‍♂️🙂 https://t.co/VfRYSHhh8n;2;16;5;31;in;7,95E+17;1,72E+18;Jayabay19479190;https://twitter.com/Jayabay19479190/status/1715523418664390955
Sat Oct 21 00:11:38 +0000 2023;1,72E+18;Ketua KPU RI bersama Kepala RSPAD, Letnan Jenderal TNI Dr. dr. Albertus Budi Sulistya, Sp.THT-KL., M.A.R.S. memberikan sambutan terkait jalannya tes kesehatan Capres-Cawapres Anies Baswedan dan Muhaimin Iskandar, Sabtu (21/10) pagi. 🎥Gus #BeritaElshinta https://t.co/50a8ElX3tM;0;0;1;4;in;121640063;1,72E+18;RadioElshinta;https://twitter.com/RadioElshinta/status/1715521185860190328
Fri Oct 20 23:49:00 +0000 2023;1,72E+18;BREAKING NEWS - Anies Baswedan &amp  Cak Imin Tes Kesehatan Capres-Cawapres  Streaming: https://t.co/iZQqxj0qp3  #BreakingNewsKompasTV https://t.co/1fJIGgBAOd;4;0;3;12;in;71436318;1,72E+18;KompasTV;https://twitter.com/KompasTV/status/1715515491530489898
Fri Oct 20 23:43:55 +0000 2023;1,72E+18;Tim Dokter RSPAD Gatot Subroto bersama dengan Anggota KPU RI berfoto dan berdoa jelang tes kesehatan bagi pasangan Capres-Cawapres Anies Baswedan dan Muhaimin Iskandar, Sabtu (21/10) pagi. 📷Gus  #BeritaElshinta https://t.co/vnmcRHpO7g;0;1;1;6;in;121640063;1,72E+18;RadioElshinta;https://twitter.com/RadioElshinta/status/1715514213928780213
Fri Oct 20 18:12:14 +0000 2023;1,72E+18;"@BSbukit @datuakrajoangek WAN NGIBUL Anies Baswedan Emang gagal nanti gak bakalan bisa menang pilpres. Tapi saya tetep mendukung Anies bisa ikut nyapres biar Ganjar Pranowo yang mnang. Kalau Anies gak nyapres cuma ada 2 pasang capres Prabowo sama Ganjar berat, bisa Prabowo yang menang krna di dkg KADRUN""";0;0;0;0;in;8,18E+17;1,72E+18;Fatikin63866739;https://twitter.com/Fatikin63866739/status/1715430739154812996
Fri Oct 20 15:38:02 +0000 2023;1,72E+18;Info  Pasangan Capres - Cawapres  Anies Baswedan - Muhaimin Iskandar Sabtu pukul 07.00 Pagi cek kesehatan di RSPAD Gatot Subroto....  Sebelum cek kesehatan sekitar pukul 06.30 akan digelar siaran pers..;0;2;2;40;in;383712645;1,72E+18;kangjaill;https://twitter.com/kangjaill/status/1715391933856842229
Fri Oct 20 14:10:27 +0000 2023;1,72E+18;Capres koalisi perubahan Anies Baswedan ajak masyarakat doakan Palestina agar terbebas dari penjajahan.  #FypViral #TeamElangPutih #MediaCentreAMIN #cakimin #aniesbaswedan #koalisiperubahan https://t.co/ttW8iyKwDs;0;0;0;1;in;1,44E+18;1,72E+18;DirhamHajia1;https://twitter.com/DirhamHajia1/status/1715369893452009829
Fri Oct 20 13:59:14 +0000 2023;1,72E+18;Hasil survei, Prabowo Subianto unggul di 6 provinsi kalahkan Ganjar Pranowo dan Anies Baswedan. Sementara capres Ganjar Pranowo menang di Jawa Tengah, DIY, dan Jawa Timur. Sedangkan Anies Baswedan, hanya unggul di DKI Jakarta. https://t.co/XQsuCBO8sz;0;0;0;0;in;1,60E+18;1,72E+18;terasjakartaid;https://twitter.com/terasjakartaid/status/1715367070387638769
Fri Oct 20 13:37:00 +0000 2023;1,72E+18;Partai Ummat resmi mendeklarasikan dukungannya kepada pasangan capres dan cawapres dari Koalisi Perubahan, Anies Baswedan-Muhaimin Iskandar atau Cak Imin, di Pilpres 2024 mendatang. (ist) #PartaiUmmat #AniesMuhaimin   https://t.co/8qwoEqKfei;0;1;3;26;in;124171593;1,72E+18;tribunnews;https://twitter.com/tribunnews/status/1715361475219562897
Fri Oct 20 12:43:32 +0000 2023;1,72E+18;Berikut hasil lengkap elektabilitas capres di 10 wilayah Indonesia:  Sumatera  Anies Baswedan 28,3% Ganjar Pranowo 21,7% Prabowo Subianto 39,2% Tidak tahu 10,8%  Sumatera Utara  Anies Baswedan 31,1% Ganjar Pranowo 25,3% Prabowo Subianto 37,2% Tidak tahu 6,4%  #Prabowo;0;2;1;1;in;8,87E+17;1,72E+18;yosephrosario_;https://twitter.com/yosephrosario_/status/1715348022224421159
Fri Oct 20 12:30:00 +0000 2023;1,72E+18;Anies Baswedan,Ganjar Pranowo, dan Prabowo Subianto akan berkompetisi di Pilpres 2024 Mendatang. Seperti apa peta kantong suara capres 2024? Berikut ulasannya. https://t.co/ns6OyEQkD6 https://t.co/pamrIFajI5;0;0;0;0;in;3306771829;1,72E+18;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1715344616596062565
Fri Oct 20 11:43:29 +0000 2023;1,72E+18;@gm_gm Sandiaga Uno,Ridwan Kamil,TGB,Anies Baswedan lompat rumah semua demi cawapres capres  Jokowi Gibran tidak akan 100% seperti kemauan orang2 yg berharap pada mereka,mereka siapa harus diatur2 pendukung ? Masih ngomongin Gibran udah kaya gosipin mantan,ada dendam pribadi ?;0;0;0;1;in;1,14E+18;1,72E+18;Adin15570828;https://twitter.com/Adin15570828/status/1715332908523622420
Fri Oct 20 11:27:03 +0000 2023;1,72E+18;Pendaftaran Capres Cawapres untuk Pilpres 2024 resmi dibuka. Pasangan Anies Baswedan – Muhaimin Iskandar dan pasangan Ganjar Pranowo - Mahfud MD sudah mendaftar untuk mengukuhkan diri ikut kontestasi. #DuaArah;0;2;0;4;in;71436318;1,72E+18;KompasTV;https://twitter.com/KompasTV/status/1715328772734603698
Fri Oct 20 11:05:02 +0000 2023;1,72E+18;"Kalo KAKEK DAN CUCU Jadi DEKLARASI keuntungan buat ANIES BASWEDAN dan Pendukung nya   Karna Tidak perlu lagi kampanye negatif atau serang ke 2 Capres Kompetitor   cukup jadi Penonton yang baik saja karna ke 2 Capres itu Bakal Saling  BAKU HANTAM"" saling klaim JOKOWI...""";4;28;69;243;in;1,13E+18;1,72E+18;Catatan_ali7;https://twitter.com/Catatan_ali7/status/1715323230968582320
Fri Oct 20 10:26:45 +0000 2023;1,72E+18;Visi, Misi, dan Program AMIN, Capres Cawapres Anies Baswedan Muhaimin Iskandar bisa diunduh di sini: https://t.co/9n3M6JoOGJ;0;0;0;0;in;57553863;1,72E+18;NgartoF;https://twitter.com/NgartoF/status/1715313599038840963
Fri Oct 20 10:26:15 +0000 2023;1,72E+18;Pasangan capres-cawapres Anies Baswedan-Muhaimin Iskandar dan Ganjar Pranowo-Mahfud MD telah didaftarkan oleh gabungan partai politik pengusung masing-masing di Kantor KPU RI pada Kamis siang. #BersamaPrabowo #MenataMasaDepan Prabowo Subianto;0;1;0;0;in;1,61E+18;1,72E+18;akuteguh5;https://twitter.com/akuteguh5/status/1715313472488288448
Fri Oct 20 10:08:01 +0000 2023;1,72E+18;Sedangkan dua capres lainnya sudah memiliki wakil dan telah mendaftar ke KPU, yaitu Anies Baswedan dan Muhaimin Iskandar serta Ganjar Pranowo dan Mahfud MD. #BersamaPrabowo #MenataMasaDepan Prabowo Subianto;0;1;0;0;in;1,61E+18;1,72E+18;akuteguh5;https://twitter.com/akuteguh5/status/1715308882250420489
Fri Oct 20 09:46:40 +0000 2023;1,72E+18;Tetapi PARTAI UMMAT sebagai pendukung capres Anies Baswedan justru terang terangan gaungkan politik identitas. Bagaimana ini ? Apakah mbah AMIEN RAIS harus dijewer?  https://t.co/F9xAzwaDBA;0;6;4;14;in;9,39E+17;1,72E+18;DoankWarto;https://twitter.com/DoankWarto/status/1715303510219374953
Fri Oct 20 09:00:01 +0000 2023;1,72E+18;Pendaftaran capres-cawapres untuk Pilpres 2024 resmi dibuka KPU. Dua pasangan telah resmi mendaftar di hari pertama dibukanya pendaftaran pada Kamis 19 Oktober 2023, yakni Anies Baswedan-Muhaimin Iskandar dan Ganjar Pranowo-Mahfud MD. Selengkapnya https://t.co/bnqk3624fI https://t.co/1rK2ko1dEj;0;0;0;0;in;2942641777;1,72E+18;red_riauonline;https://twitter.com/red_riauonline/status/1715291772430201144
Fri Oct 20 08:45:48 +0000 2023;1,72E+18;Berikut angka elektabilitas capres dalam simulasi 3 nama: Prabowo Subianto 37,0% Ganjar Pranowo 34,5% Anies Baswedan 21,9%  https://t.co/vetBzxPGvU;0;0;0;2;in;1,18E+18;1,72E+18;AlifKamal__;https://twitter.com/AlifKamal__/status/1715288194332434897
Fri Oct 20 08:38:48 +0000 2023;1,72E+18;Calon presiden dan calon wakil presiden (capres-cawapres) Koalisi Perubahan, Anies Baswedan dan Muhaimin Iskandar atau Cak Imin menggelorakan visi kepemimpinan jika mereka memenangkan kontestasi politik Pilpres 2024 mendatang.   Melansir dari buku visi dan misi pasangan calon… https://t.co/CoLalqmY6t;4;31;41;229;in;55507370;1,72E+18;tvOneNews;https://twitter.com/tvOneNews/status/1715286431181226250
Fri Oct 20 08:20:45 +0000 2023;1,72E+18;"Hasil riset TRUST menempatkan Anies Baswedan sebagai capres dengan tingkat kelayakan yang paling tinggi, 91,6 persen.mantap Anies Mengabdi #AniesMengabdi""";0;0;0;0;in;1,69E+18;1,72E+18;Endervate;https://twitter.com/Endervate/status/1715281891006538234
